searge,name,side,desc,class
field_164004_h,UNIQUE_THREAD_ID,2,,net/minecraft/network/rcon/RConThread
field_164005_h,LOGGER,2,,net/minecraft/network/rcon/ClientThread
field_164248_b,LOGGER,2,,net/minecraft/server/gui/MinecraftServerGui
field_164249_a,MONOSPACED,2,,net/minecraft/server/gui/MinecraftServerGui
field_164439_d,LOGGER,2,,net/minecraft/server/dedicated/DedicatedPlayerList
field_164440_a,LOGGER,2,,net/minecraft/server/dedicated/PropertyManager
field_174836_a,INITIAL_AABB,2,,net/minecraft/entity/Entity
field_174840_a,itemEntity,0,,net/minecraft/client/particle/ItemPickupParticle
field_174842_aB,entityRenderDispatcher,0,,net/minecraft/client/particle/ItemPickupParticle
field_174843_ax,target,0,,net/minecraft/client/particle/ItemPickupParticle
field_174847_a,blockState,0,,net/minecraft/client/particle/DiggingParticle
field_174848_a,RANDOM,0,,net/minecraft/client/particle/SpellParticle
field_174849_az,particleType,0,,net/minecraft/client/particle/EmitterParticle
field_174850_ay,lifeTime,0,,net/minecraft/client/particle/EmitterParticle
field_174851_a,entity,0,,net/minecraft/client/particle/EmitterParticle
field_174852_ax,life,0,,net/minecraft/client/particle/EmitterParticle
field_174860_b,direction,2,The direction the entity is facing,net/minecraft/entity/item/HangingEntity
field_174861_a,pos,2,,net/minecraft/entity/item/HangingEntity
field_174879_c,worldPosition,2,,net/minecraft/tileentity/TileEntity
field_174900_c,lastPosition,2,,net/minecraft/entity/item/minecart/HopperMinecartEntity
field_174901_a,lockKey,2,,net/minecraft/tileentity/LockableTileEntity
field_174909_f,beamSections,2,A list of beam segments for this beacon,net/minecraft/tileentity/BeaconTileEntity
field_174913_f,RANDOM,2,,net/minecraft/tileentity/DispenserTileEntity
field_174924_c,height,2,,net/minecraft/inventory/CraftingInventory
field_174931_f,direction,2,,net/minecraft/tileentity/PistonTileEntity
field_174934_k,guardian,0,,net/minecraft/client/audio/GuardianSound
field_174940_b,blur,0,,net/minecraft/client/renderer/texture/Texture
field_174941_c,mipmap,0,,net/minecraft/client/renderer/texture/Texture
field_174955_d,missingModel,0,,net/minecraft/client/renderer/model/ModelManager
field_174957_c,blockModelShaper,0,,net/minecraft/client/renderer/model/ModelManager
field_174958_a,bakedRegistry,0,,net/minecraft/client/renderer/model/ModelManager
field_174987_D,lastCameraZ,0,,net/minecraft/client/renderer/WorldRenderer
field_174988_E,lastCameraChunkX,0,,net/minecraft/client/renderer/WorldRenderer
field_174989_F,lastCameraChunkY,0,,net/minecraft/client/renderer/WorldRenderer
field_174990_G,lastCameraChunkZ,0,,net/minecraft/client/renderer/WorldRenderer
field_174991_A,entityEffect,0,Stores the shader group for the entity_outline shader,net/minecraft/client/renderer/WorldRenderer
field_174992_B,lastCameraX,0,,net/minecraft/client/renderer/WorldRenderer
field_174993_C,lastCameraY,0,,net/minecraft/client/renderer/WorldRenderer
field_174994_L,prevCamRotY,0,,net/minecraft/client/renderer/WorldRenderer
field_174995_M,chunkRenderDispatcher,0,,net/minecraft/client/renderer/WorldRenderer
field_174997_H,prevCamX,0,,net/minecraft/client/renderer/WorldRenderer
field_174998_I,prevCamY,0,,net/minecraft/client/renderer/WorldRenderer
field_174999_J,prevCamZ,0,,net/minecraft/client/renderer/WorldRenderer
field_175000_K,prevCamRotX,0,,net/minecraft/client/renderer/WorldRenderer
field_175001_U,capturedFrustum,0,,net/minecraft/client/renderer/WorldRenderer
field_175002_T,captureFrustum,0,,net/minecraft/client/renderer/WorldRenderer
field_175003_W,frustumPos,0,,net/minecraft/client/renderer/WorldRenderer
field_175004_V,frustumPoints,0,,net/minecraft/client/renderer/WorldRenderer
field_175006_g,FORCEFIELD_LOCATION,0,,net/minecraft/client/renderer/WorldRenderer
field_175008_n,viewArea,0,,net/minecraft/client/renderer/WorldRenderer
field_175009_l,chunksToCompile,0,,net/minecraft/client/renderer/WorldRenderer
field_175010_j,entityRenderDispatcher,0,,net/minecraft/client/renderer/WorldRenderer
field_175011_u,darkBuffer,0,,net/minecraft/client/renderer/WorldRenderer
field_175012_t,skyBuffer,0,,net/minecraft/client/renderer/WorldRenderer
field_175013_s,starBuffer,0,,net/minecraft/client/renderer/WorldRenderer
field_175014_r,skyFormat,0,,net/minecraft/client/renderer/WorldRenderer
field_175015_z,entityTarget,0,,net/minecraft/client/renderer/WorldRenderer
field_175025_e,liquidBlockRenderer,0,,net/minecraft/client/renderer/BlockRendererDispatcher
field_175027_c,modelRenderer,0,,net/minecraft/client/renderer/BlockRendererDispatcher
field_175028_a,blockModelShaper,0,,net/minecraft/client/renderer/BlockRendererDispatcher
field_175057_n,textureManager,0,,net/minecraft/client/renderer/ItemRenderer
field_175059_m,itemModelShaper,0,,net/minecraft/client/renderer/ItemRenderer
field_175073_D,renderBlockOutline,0,,net/minecraft/client/renderer/GameRenderer
field_175074_C,renderHand,0,,net/minecraft/client/renderer/GameRenderer
field_175078_W,panoramicMode,0,,net/minecraft/client/renderer/GameRenderer
field_175083_ad,effectActive,0,,net/minecraft/client/renderer/GameRenderer
field_175091_e,localGameProfile,0,,net/minecraft/client/network/login/ClientLoginNetHandler
field_175092_e,pingStart,0,,net/minecraft/client/network/ServerPinger$1
field_175107_d,localGameProfile,0,,net/minecraft/client/network/play/ClientPlayNetHandler
field_175118_f,itemPatterns,2,A list of all the banner patterns.,net/minecraft/tileentity/BannerTileEntity
field_175119_g,receivedData,2,,net/minecraft/tileentity/BannerTileEntity
field_175120_a,baseColor,2,,net/minecraft/tileentity/BannerTileEntity
field_175122_h,patterns,2,A list of all patterns stored on this banner.,net/minecraft/tileentity/BannerTileEntity
field_175132_d,blockState,2,,net/minecraft/entity/item/FallingBlockEntity
field_175152_f,enchantmentSeed,2,,net/minecraft/entity/player/PlayerEntity
field_175153_bG,reducedDebugInfo,2,,net/minecraft/entity/player/PlayerEntity
field_175157_a,playerInfo,0,,net/minecraft/client/entity/player/AbstractClientPlayerEntity
field_175164_bL,yRotLast,0,"The last yaw value which was transmitted to the server, used to determine when the yaw changes and needs to be re-transmitted",net/minecraft/client/entity/player/ClientPlayerEntity
field_175165_bM,xRotLast,0,"The last pitch value which was transmitted to the server, used to determine when the pitch changes and needs to be re-transmitted",net/minecraft/client/entity/player/ClientPlayerEntity
field_175166_bJ,yLast1,0,"The last Y position which was transmitted to the server, used to determine when the Y position changes and needs to be re-transmitted",net/minecraft/client/entity/player/ClientPlayerEntity
field_175167_bK,zLast,0,"The last Z position which was transmitted to the server, used to determine when the Z position changes and needs to be re-transmitted",net/minecraft/client/entity/player/ClientPlayerEntity
field_175168_bP,positionReminder,0,"Reset to 0 every time position is sent to the server, used to send periodic updates every 20 ticks even when the player is not moving.",net/minecraft/client/entity/player/ClientPlayerEntity
field_175169_bQ,flashOnSetHealth,0,,net/minecraft/client/entity/player/ClientPlayerEntity
field_175171_bO,wasSprinting,0,the last sprinting state sent to the server,net/minecraft/client/entity/player/ClientPlayerEntity
field_175172_bI,xLast,0,"The last X position which was transmitted to the server, used to determine when the X position changes and needs to be re-trasmitted",net/minecraft/client/entity/player/ClientPlayerEntity
field_175189_D,displayHealth,0,,net/minecraft/client/gui/IngameGui
field_175190_E,lastHealthTime,0,The last recorded system time,net/minecraft/client/gui/IngameGui
field_175191_F,healthBlinkTime,0,Used with updateCounter to make the heart bar flash,net/minecraft/client/gui/IngameGui
field_175192_A,titleStayTime,0,The time that the title is display,net/minecraft/client/gui/IngameGui
field_175193_B,titleFadeOutTime,0,The time that the title take to fade out,net/minecraft/client/gui/IngameGui
field_175194_C,lastHealth,0,,net/minecraft/client/gui/IngameGui
field_175195_w,titleTime,0,A timer for the current title and subtitle displayed,net/minecraft/client/gui/IngameGui
field_175196_v,tabList,0,,net/minecraft/client/gui/IngameGui
field_175197_u,spectatorGui,0,The spectator GUI for this in-game GUI instance,net/minecraft/client/gui/IngameGui
field_175198_t,debugScreen,0,,net/minecraft/client/gui/IngameGui
field_175199_z,titleFadeInTime,0,The time that the title take to fade in,net/minecraft/client/gui/IngameGui
field_175200_y,subtitle,0,The current sub-title displayed,net/minecraft/client/gui/IngameGui
field_175201_x,title,0,The current title displayed,net/minecraft/client/gui/IngameGui
field_175209_y,filter,0,Called to check if the text is valid,net/minecraft/client/gui/widget/TextFieldWidget
field_175210_x,responder,0,,net/minecraft/client/gui/widget/TextFieldWidget
field_175231_o,locked,0,,net/minecraft/client/gui/widget/button/LockIconButton
field_175241_f,font,0,,net/minecraft/client/gui/overlay/DebugOverlayGui
field_175242_a,minecraft,0,,net/minecraft/client/gui/overlay/DebugOverlayGui
field_175250_f,minecraft,0,,net/minecraft/client/gui/overlay/PlayerTabOverlayGui
field_175251_g,gui,0,,net/minecraft/client/gui/overlay/PlayerTabOverlayGui
field_175252_a,PLAYER_ORDERING,0,,net/minecraft/client/gui/overlay/PlayerTabOverlayGui
field_175253_j,visibilityId,0,"The last time the playerlist was opened (went from not being renderd, to being rendered)",net/minecraft/client/gui/overlay/PlayerTabOverlayGui
field_175254_k,visible,0,Weither or not the playerlist is currently being rendered,net/minecraft/client/gui/overlay/PlayerTabOverlayGui
field_175255_h,footer,0,,net/minecraft/client/gui/overlay/PlayerTabOverlayGui
field_175256_i,header,0,,net/minecraft/client/gui/overlay/PlayerTabOverlayGui
field_175267_f,WIDGETS_LOCATION,0,,net/minecraft/client/gui/SpectatorGui
field_175268_g,minecraft,0,,net/minecraft/client/gui/SpectatorGui
field_175269_a,SPECTATOR_LOCATION,0,,net/minecraft/client/gui/SpectatorGui
field_175270_h,lastSelectionTime,0,,net/minecraft/client/gui/SpectatorGui
field_175271_i,menu,0,,net/minecraft/client/gui/SpectatorGui
field_175353_i,textHeight,0,,net/minecraft/client/gui/screen/DisconnectedScreen
field_175356_r,lockButton,0,,net/minecraft/client/gui/screen/OptionsScreen
field_175357_i,difficultyButton,0,,net/minecraft/client/gui/screen/OptionsScreen
field_175401_bS,camera,2,The entity the player is currently spectating through.,net/minecraft/entity/player/ServerPlayerEntity
field_175429_f,DEFAULT_RIGHT_LEG_POSE,2,,net/minecraft/entity/item/ArmorStandEntity
field_175431_d,DEFAULT_RIGHT_ARM_POSE,2,,net/minecraft/entity/item/ArmorStandEntity
field_175432_e,DEFAULT_LEFT_LEG_POSE,2,,net/minecraft/entity/item/ArmorStandEntity
field_175433_b,DEFAULT_BODY_POSE,2,,net/minecraft/entity/item/ArmorStandEntity
field_175434_c,DEFAULT_LEFT_ARM_POSE,2,,net/minecraft/entity/item/ArmorStandEntity
field_175435_a,DEFAULT_HEAD_POSE,2,,net/minecraft/entity/item/ArmorStandEntity
field_175436_h,invisible,2,,net/minecraft/entity/item/ArmorStandEntity
field_175437_i,lastHit,2,"After punching the stand, the cooldown before you can punch it again without breaking it.",net/minecraft/entity/item/ArmorStandEntity
field_175438_bj,leftArmPose,2,,net/minecraft/entity/item/ArmorStandEntity
field_175439_bk,rightArmPose,2,,net/minecraft/entity/item/ArmorStandEntity
field_175440_bl,leftLegPose,2,,net/minecraft/entity/item/ArmorStandEntity
field_175441_bm,rightLegPose,2,,net/minecraft/entity/item/ArmorStandEntity
field_175442_bg,disabledSlots,2,,net/minecraft/entity/item/ArmorStandEntity
field_175443_bh,headPose,2,,net/minecraft/entity/item/ArmorStandEntity
field_175444_bi,bodyPose,2,,net/minecraft/entity/item/ArmorStandEntity
field_175452_bi,wasOnGround,2,,net/minecraft/entity/monster/SlimeEntity
field_175460_b,friendsGoal,2,,net/minecraft/entity/monster/SilverfishEntity
field_175478_bn,clientSideCachedAttackTarget,2,,net/minecraft/entity/monster/GuardianEntity
field_175479_bo,clientSideAttackTime,2,,net/minecraft/entity/monster/GuardianEntity
field_175480_bp,clientSideTouchedGround,2,,net/minecraft/entity/monster/GuardianEntity
field_175481_bq,randomStrollGoal,2,,net/minecraft/entity/monster/GuardianEntity
field_175482_b,clientSideTailAnimation,2,,net/minecraft/entity/monster/GuardianEntity
field_175483_bk,clientSideTailAnimationSpeed,2,,net/minecraft/entity/monster/GuardianEntity
field_175484_c,clientSideTailAnimationO,2,,net/minecraft/entity/monster/GuardianEntity
field_175485_bl,clientSideSpikesAnimation,2,,net/minecraft/entity/monster/GuardianEntity
field_175486_bm,clientSideSpikesAnimationO,2,,net/minecraft/entity/monster/GuardianEntity
field_175494_bm,droppedSkulls,2,,net/minecraft/entity/monster/CreeperEntity
field_175497_b,life,2,,net/minecraft/entity/monster/EndermiteEntity
field_175498_c,playerSpawned,2,,net/minecraft/entity/monster/EndermiteEntity
field_175502_b,forcedAge,2,,net/minecraft/entity/AgeableEntity
field_175503_c,forcedAgeTimer,2,,net/minecraft/entity/AgeableEntity
field_175504_a,age,2,,net/minecraft/entity/AgeableEntity
field_175514_bm,COLORARRAY_BY_COLOR,2,Map from EnumDyeColor to RGB values for passage to GlStateManager.color(),net/minecraft/entity/passive/SheepEntity
field_175535_bn,jumpDuration,2,,net/minecraft/entity/passive/RabbitEntity
field_175537_bp,wasOnGround,2,,net/minecraft/entity/passive/RabbitEntity
field_175538_bq,jumpDelayTicks,2,,net/minecraft/entity/passive/RabbitEntity
field_175540_bm,jumpTicks,2,,net/minecraft/entity/passive/RabbitEntity
field_175541_bs,moreCarrotTicks,2,,net/minecraft/entity/passive/RabbitEntity
field_175588_P,resourcePackHash,2,,net/minecraft/server/MinecraftServer
field_175590_aa,serverThread,2,,net/minecraft/server/MinecraftServer
field_175612_E,smartCull,0,,net/minecraft/client/Minecraft
field_175616_W,entityRenderDispatcher,0,,net/minecraft/client/Minecraft
field_175617_aL,modelManager,0,,net/minecraft/client/Minecraft
field_175618_aM,blockRenderer,0,The BlockRenderDispatcher instance that will be used based off gamesettings,net/minecraft/client/Minecraft
field_175620_Y,itemInHandRenderer,0,,net/minecraft/client/Minecraft
field_175621_X,itemRenderer,0,,net/minecraft/client/Minecraft
field_175622_Z,cameraEntity,0,,net/minecraft/client/Minecraft
field_175728_M,worldBorder,2,,net/minecraft/world/World
field_175730_i,tickableBlockEntities,2,,net/minecraft/world/World
field_175741_N,entitiesByUuid,2,,net/minecraft/world/server/ServerWorld
field_175747_C,id,2,The numerical index that represents this color,net/minecraft/util/text/TextFormatting
field_175748_y,name,2,The name of this color/formatting,net/minecraft/util/text/TextFormatting
field_175790_d,isCreated,2,,net/minecraft/world/gen/feature/structure/OceanMonumentStructure$Start
field_175803_h,MONUMENT_ENEMIES,2,,net/minecraft/world/gen/feature/structure/OceanMonumentStructure
field_175822_f,FILL_BLOCK,2,,net/minecraft/world/gen/feature/structure/OceanMonumentPieces$Piece
field_175823_g,GRIDROOM_SOURCE_INDEX,2,,net/minecraft/world/gen/feature/structure/OceanMonumentPieces$Piece
field_175824_d,DOT_DECO_DATA,2,,net/minecraft/world/gen/feature/structure/OceanMonumentPieces$Piece
field_175825_e,LAMP_BLOCK,2,,net/minecraft/world/gen/feature/structure/OceanMonumentPieces$Piece
field_175826_b,BASE_LIGHT,2,,net/minecraft/world/gen/feature/structure/OceanMonumentPieces$Piece
field_175827_c,BASE_BLACK,2,,net/minecraft/world/gen/feature/structure/OceanMonumentPieces$Piece
field_175828_a,BASE_GRAY,2,,net/minecraft/world/gen/feature/structure/OceanMonumentPieces$Piece
field_175829_j,GRIDROOM_RIGHTWING_CONNECT_INDEX,2,,net/minecraft/world/gen/feature/structure/OceanMonumentPieces$Piece
field_175830_k,roomDefinition,2,,net/minecraft/world/gen/feature/structure/OceanMonumentPieces$Piece
field_175831_h,GRIDROOM_TOP_CONNECT_INDEX,2,,net/minecraft/world/gen/feature/structure/OceanMonumentPieces$Piece
field_175832_i,GRIDROOM_LEFTWING_CONNECT_INDEX,2,,net/minecraft/world/gen/feature/structure/OceanMonumentPieces$Piece
field_175833_o,mainDesign,2,,net/minecraft/world/gen/feature/structure/OceanMonumentPieces$SimpleRoom
field_175834_o,mainDesign,2,,net/minecraft/world/gen/feature/structure/OceanMonumentPieces$WingRoom
field_175843_q,childPieces,2,,net/minecraft/world/gen/feature/structure/OceanMonumentPieces$MonumentBuilding
field_175844_p,coreRoom,2,,net/minecraft/world/gen/feature/structure/OceanMonumentPieces$MonumentBuilding
field_175845_o,sourceRoom,2,,net/minecraft/world/gen/feature/structure/OceanMonumentPieces$MonumentBuilding
field_175901_b,blockState,2,,net/minecraft/world/gen/FlatLayerInfo
field_175910_d,water,2,,net/minecraft/world/gen/feature/DesertWellsFeature
field_175911_b,sandSlab,2,,net/minecraft/world/gen/feature/DesertWellsFeature
field_175912_c,sandstone,2,,net/minecraft/world/gen/feature/DesertWellsFeature
field_175913_a,IS_SAND,2,,net/minecraft/world/gen/feature/DesertWellsFeature
field_175916_b,MOBS,2,,net/minecraft/world/gen/feature/DungeonsFeature
field_175918_a,LOGGER,2,,net/minecraft/world/gen/feature/DungeonsFeature
field_175962_f,scanIndex,2,,net/minecraft/world/gen/feature/structure/OceanMonumentPieces$RoomDefinition
field_175963_d,claimed,2,,net/minecraft/world/gen/feature/structure/OceanMonumentPieces$RoomDefinition
field_175964_e,isSource,2,,net/minecraft/world/gen/feature/structure/OceanMonumentPieces$RoomDefinition
field_175965_b,connections,2,,net/minecraft/world/gen/feature/structure/OceanMonumentPieces$RoomDefinition
field_175966_c,hasOpening,2,,net/minecraft/world/gen/feature/structure/OceanMonumentPieces$RoomDefinition
field_175967_a,index,2,,net/minecraft/world/gen/feature/structure/OceanMonumentPieces$RoomDefinition
field_175972_I,BARRIER,2,,net/minecraft/block/material/Material
field_176103_f,minDirtyY,2,The lowest dirty z value,net/minecraft/world/storage/MapData$MapInfo
field_176104_g,maxDirtyX,2,The highest dirty x value,net/minecraft/world/storage/MapData$MapInfo
field_176105_d,dirtyData,2,,net/minecraft/world/storage/MapData$MapInfo
field_176106_e,minDirtyX,2,The lowest dirty x value,net/minecraft/world/storage/MapData$MapInfo
